NTRDBT,JOINT,ORGD1FPRSE,PRFILE,SUCCESS,DISTSUCCESS,FEEP,FEEI,FEEW,REALPROPNULL,REALPROPNONE,REALPROPVALUE,REALPROPVALUESQR,REALPROPVALUELOG,PERSPROPNULL,PERSPROPVALUE,PERSPROPVALUESQR,PERSPROPVALUELOG,UNSECNPRNULL,UNSECNPRVALUE,UNSECNPRVALUESQR,UNSECNPRVALUELOG,UNSECEXCESS,UNSECPRNULL,UNSECPRVALUE,UNSECPRVALUESQR,UNSECPRVALUELOG,AVGMNTHINULL,AVGMNTHIVALUE,AVGMNTHIVALUESQR,AVGMNTHIVALUELOG,IEINDEX,IEGAP
0,0,1,1,0,0.4709,0,1,0,0,0,4200,17640000,8.3428,0,2800,7840000,7.9374,1,29784,887086656,10.3017,0,0,124690.41,15547698346,11.7336,1,3301,10896601,8.102,1,0
0,1,0,1,0,0.5897,0,0,0,0,0,50000,2500000000,10.8198,0,22750,517562500,10.0323,0,19294.92,372293937.8,9.8676,0,0,269.74,72759.6676,5.5975,0,4686.42,21962532.42,8.4524,1.1248,520
0,1,0,1,0,0.6579,0,0,0,0,1,0,0,0,0,33775,1140750625,10.4275,0,19579,383337241,9.8822,0,0,0,0,0,0,3480.35,12112836.12,8.1549,1.2564,710.35
0,0,0,1,0,0.734,0,0,0,0,0,85000,7225000000,11.3504,0,3100,9610000,8.0392,0,20,400,2.9957,0,0,0,0,0,0,2400,5760000,7.7832,1.4118,700
0,0,1,0,0,0.5514,0,0,0,1,0,140000,19600000000,11.8494,1,17889,320016321,9.7919,1,29784,887086656,10.3017,0,1,0,0,0,1,3301,10896601,8.102,1,0
0,1,0,0,0,0.6049,0,0,0,0,1,0,0,0,0,33274,1107159076,10.4125,0,107155.89,11482384762,11.582,0,0,0,0,0,0,600,360000,6.3969,0.1293,-4040
0,0,0,1,0,0.62,0,0,0,0,0,519000,2.69361E+11,13.1597,0,6650,44222500,8.8024,0,207291.12,42969608431,12.2419,0,0,700,490000,6.5511,0,7200,51840000,8.8818,1.0208,147
0,0,0,0,0,0.3822,0,0,0,0,0,240000,57600000000,12.3884,0,63902,4083465604,11.0651,0,24588,604569744,10.11,0,0,0,0,0,0,11522,132756484,9.352,1.8102,5157.03
0,0,1,1,0,0.1699,0,0,0,1,0,140000,19600000000,11.8494,1,17889,320016321,9.7919,1,29784,887086656,10.3017,0,1,0,0,0,1,3301,10896601,8.102,1,0
0,0,0,0,1,0.6255,0,1,0,0,1,0,0,0,0,3115,9703225,8.044,0,6659,44342281,8.8037,0,0,0,0,0,0,1326,1758276,7.1899,1.1372,160
0,0,0,0,0,0.5296,0,0,0,0,0,187100,35006410000,12.1394,0,90086.45,8115568474,11.4085,0,55871.86,3121664740,10.9308,0,0,0,0,0,0,6733.16,45335443.59,8.8148,1.0333,217.19
0,1,0,0,0,0.6231,0,0,0,0,0,92996,8648256016,11.4403,0,33450,1118902500,10.4178,0,6484,42042256,8.7771,0,0,0,0,0,0,5297,28058209,8.5749,1.3193,1282
0,1,0,1,0,0.4709,0,1,0,0,0,4500,20250000,8.4118,0,9291,86322681,9.1368,0,7017.52,49245586.95,8.8562,0,0,0,0,0,0,2737.75,7495275.063,7.9149,1.1838,425
0,0,0,1,1,0.4523,0,1,0,0,0,160000,25600000000,11.9829,0,26925,724955625,10.2008,0,50837,2584400569,10.8364,0,0,0,0,0,0,4016,16128256,8.298,1.4716,1287
0,1,0,1,0,0.3822,0,1,0,0,0,12000,144000000,9.3927,0,11965,143161225,9.3897,0,16090,258888100,9.686,0,0,0,0,0,0,3053,9320809,8.0239,1.2747,658
0,1,0,0,1,0.4406,0,0,0,0,0,223000,49729000000,12.3149,0,26450,699602500,10.183,0,84447.54,7131387012,11.3439,0,0,0,0,0,0,5256.24,27628058.94,8.5672,1.0341,173.24
0,1,0,0,1,0.4239,0,0,0,0,1,0,0,0,0,17245,297390025,9.7553,0,97590,9523808100,11.4885,0,0,0,0,0,0,3860.81,14905853.86,8.2586,1.1484,499
0,0,0,1,0,0.6827,0,0,0,0,1,0,0,0,0,900,810000,6.8024,0,8731,76230361,9.0746,0,0,0,0,0,0,1633.33,2667766.889,7.3984,16333.3,1633.33
0,0,0,1,0,0.3525,0,0,0,0,0,140000,19600000000,11.8494,0,17845,318444025,9.7895,0,6375,40640625,8.7601,0,0,0,0,0,0,3219,10361961,8.0768,1.4002,920
0,0,0,0,0,0.6231,0,0,0,0,1,0,0,0,0,7895,62331025,8.974,0,3939,15515721,8.2787,0,0,0,0,0,0,1468.34,2156022.356,7.2919,1.1586,201
0,1,0,0,0,0.5168,0,0,0,0,0,150000,22500000000,11.9184,0,47415.56,2248235330,10.7667,0,21440.27,459685177.7,9.973,0,0,0,0,0,0,5823.96,33918510.08,8.6697,1.3044,1358.96
0,1,0,0,1,0.6421,0,0,0,0,0,460000,2.116E+11,13.039,0,10070,101404900,9.2173,0,68106,4638427236,11.1288,0,0,0,0,0,0,3807,14493249,8.2446,1.0554,200
0,0,1,0,0,0.4239,0,0,0,1,0,140000,19600000000,11.8494,1,17889,320016321,9.7919,1,29784,887086656,10.3017,0,1,0,0,0,1,3301,10896601,8.102,1,0
0,0,0,1,0,0.6255,0,0,0,0,1,0,0,0,0,14795,218892025,9.602,0,9429.61,88917544.75,9.1516,0,0,0,0,0,0,2306,5317636,7.7433,1.0573,125
0,1,0,0,1,0.4655,0,1,0,0,0,62500,3906250000,11.0429,0,55410,3070268100,10.9225,0,24975.92,623796579.8,10.1257,0,0,0,0,0,0,3551,12609601,8.175,1.4488,1100
0,1,0,0,1,0.6421,0,0,0,0,0,450000,2.025E+11,13.017,0,22801,519885601,10.0346,0,96894.11,9388468553,11.4814,0,0,0,0,0,0,6510,42380100,8.7811,1.0642,393
0,0,0,0,0,0.6255,0,0,0,0,0,80000,6400000000,11.2898,0,10000,100000000,9.2103,0,10600,112360000,9.2686,0,0,0,0,0,0,2306.5,5319942.25,7.7435,1.1067,222.45
0,0,0,0,0,0.1635,0,0,0,0,0,1025000,1.05063E+12,13.8402,0,3000,9000000,8.0064,0,50000,2500000000,10.8198,0,0,0,0,0,0,4000,16000000,8.294,1.0526,200
0,0,0,0,1,0.5296,0,0,0,0,0,61600,3794560000,11.0284,0,5910,34928100,8.6844,0,22908,524776464,10.0392,0,0,0,0,0,0,1914,3663396,7.557,1.0616,111
0,1,0,0,1,0.5514,0,0,0,0,0,353500,1.24962E+11,12.7756,0,42485.69,1805033855,10.6569,0,228858.49,52376208445,12.3409,0,0,37590,1413008100,10.5345,0,9421.94,88772953.36,9.1508,1.0387,350.93
0,0,0,0,1,0.469,0,0,0,0,0,125000,15625000000,11.7361,0,8600,73960000,9.0595,0,33204,1102505616,10.4104,0,0,0,0,0,0,2007,4028049,7.6044,2.1419,1070
0,1,0,0,1,0.4655,0,1,0,0,1,0,0,0,0,6585,43362225,8.7925,0,6059,36711481,8.7093,0,0,0,0,0,0,1691,2859481,7.4331,1.2425,330
0,1,0,1,1,0.5887,0,0,0,0,0,160000,25600000000,11.9829,0,10550.78,111318958.6,9.264,0,97355,9477996025,11.4861,0,0,18701.11,349731515.2,9.8363,0,6188.61,38298893.73,8.7305,1.1597,852.16
0,0,0,0,1,0.4293,0,0,0,0,0,128202,16435752804,11.7614,0,47921.63,2296482622,10.7773,0,22197.12,492712136.3,10.0077,0,0,0,0,0,0,4182.3,17491633.29,8.3386,1.0638,250.94
0,0,0,0,1,0.4344,0,0,0,0,0,230000,52900000000,12.3458,0,94962,9017781444,11.4612,0,46600,2171560000,10.7494,0,0,0,0,0,0,3217,10349089,8.0762,1.0123,39
0,1,0,0,1,0.4936,0,0,0,0,0,113000,12769000000,11.6351,0,97151.76,9438464471,11.484,0,139997.39,19599269207,11.8494,0,0,0,0,0,0,5878.27,34554058.19,8.679,1.7873,2589.27
0,0,0,1,0,0.3096,0,0,0,0,0,435000,1.89225E+11,12.9831,0,19003.03,361115149.2,9.8524,0,5348.06,28601745.76,8.5845,0,0,1530.07,2341114.205,7.3331,0,5427.52,29457973.35,8.5992,1.2374,1041.17
0,0,1,0,0,0.1699,0,0,0,1,0,140000,19600000000,11.8494,1,17889,320016321,9.7919,1,29784,887086656,10.3017,0,1,0,0,0,1,3301,10896601,8.102,1,0
0,1,0,0,1,0.5316,0,1,0,0,0,151000,22801000000,11.925,0,73678.39,5428505153,11.2075,0,17247.42,297473496.7,9.7554,0,0,0,0,0,0,3724.26,13870112.55,8.2226,1.1591,511.15
0,0,0,0,0,0.3525,0,0,0,0,1,0,0,0,0,5607,31438449,8.6318,0,29784,887086656,10.3017,1,0,0,0,0,0,3906,15256836,8.2703,0.7571,-1253
0,1,0,0,0,0.1943,0,0,0,0,0,660000,4.356E+11,13.4,0,29400,864360000,10.2887,0,69800.37,4872091652,11.1534,0,0,0,0,0,0,11600,134560000,9.3588,1.2083,2000
0,0,0,0,0,0.331,0,1,0,0,0,104900,11004010000,11.5608,0,30526,931836676,10.3263,0,7362.59,54207731.51,8.9042,0,0,1500,2250000,7.3132,0,800,640000,6.6846,0.4667,-914
0,0,0,0,1,0.5514,0,0,0,0,1,0,0,0,0,8283.23,68611899.23,9.022,0,254973.42,65011444906,12.4489,0,0,0,0,0,0,2978.73,8872832.413,7.9993,1.0839,230.51
0,0,1,0,0,0.1699,1,0,0,1,0,140000,19600000000,11.8494,1,17889,320016321,9.7919,1,29784,887086656,10.3017,0,1,0,0,0,1,3301,10896601,8.102,1,0
0,1,0,0,1,0.6579,0,0,0,0,0,180000,32400000000,12.1007,0,144673.47,20930412922,11.8822,0,135959,18484849681,11.8201,0,0,0,0,0,0,4132,17073424,8.3265,1.6319,1600
0,0,0,0,0,0.1699,0,0,0,0,1,0,0,0,0,7585,57532225,8.9339,0,11590,134328100,9.3579,0,0,2601,6765201,7.8637,0,2255.3,5086378.09,7.721,1.6331,874.3
0,0,0,1,0,0.6231,0,0,0,0,0,137317,18855958489,11.83,0,34700,1204090000,10.4545,0,1858,3452164,7.5273,0,0,0,0,0,0,2925.55,8558842.803,7.9812,3.2506,2025.55
0,0,1,1,0,0.4239,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1,0.5883,0,1,0,0,1,0,0,0,0,8612.71,74178773.54,9.061,0,18800,353440000,9.8416,0,0,4000,16000000,8.294,0,2222,4937284,7.7062,1.1066,214
0,1,0,0,1,0.4709,0,1,0,0,0,127500,16256250000,11.7559,0,31415,986902225,10.355,0,56057.06,3142393976,10.9341,0,0,0,0,0,0,4441,19722481,8.3986,1.5314,1541
0,1,0,0,1,0.6421,0,0,0,0,0,459000,2.10681E+11,13.0368,0,20325,413105625,9.9196,0,65423.17,4280191173,11.0886,0,0,0,0,0,0,8970.33,80466820.31,9.1017,1.1048,851.02
0,0,1,0,0,0.3096,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1,0.6421,0,0,0,0,1,0,0,0,0,35415,1254222225,10.4749,0,18274,333939076,9.8132,0,0,0,0,0,0,1189.6,1415148.16,7.0814,1.2527,240
0,1,0,0,0,0.6255,0,0,0,0,0,161000,25921000000,11.9892,0,86151.63,7422103352,11.3639,0,78752.13,6201897980,11.2741,0,0,0,0,0,0,6549.87,42900797.02,8.7872,1.0562,348.42
0,0,0,0,0,0.6186,0,1,0,0,1,0,0,0,0,7410,54908100,8.9106,0,5457.56,29784961.15,8.6048,0,0,0,0,0,0,1516.32,2299226.342,7.324,1.2365,290
0,0,0,0,1,0.3822,0,0,0,0,0,199000,39601000000,12.2011,0,86290,7445964100,11.3655,0,95810,9179556100,11.4701,0,0,0,0,0,0,4763,22686169,8.4686,1.1733,703.6
0,1,0,0,1,0.469,0,0,0,0,1,0,0,0,0,23245,540330025,10.0538,0,17311.68,299694264.4,9.7591,0,0,17718,313927524,9.7823,0,1548,2396304,7.3447,0.5111,-1481
0,1,0,0,0,0.6414,0,0,0,0,0,106000,11236000000,11.5712,0,6762.67,45733705.53,8.8192,0,21152.94,447446870.6,9.9595,0,0,0,0,0,0,4349.34,18916758.44,8.3778,1.5304,1507.34
0,0,0,0,0,0.6579,0,0,0,0,0,105000,11025000000,11.5617,0,8700,75690000,9.0711,0,22437.76,503453073.8,10.0185,0,0,0,0,0,0,3525.1,12426330.01,8.1677,1.7055,1458.15
0,0,0,1,1,0.4739,0,0,0,0,0,25000,625000000,10.1266,0,17979,323244441,9.797,0,10117,102353689,9.222,0,0,0,0,0,0,1448,2096704,7.2779,1.0392,54.65
0,0,0,0,1,0.5742,0,0,0,0,0,9000,81000000,9.105,0,14566,212168356,9.5864,0,2700,7290000,7.901,0,0,0,0,0,0,1707.85,2916751.622,7.443,1.2088,295
0,0,0,1,0,0.5792,0,0,0,0,0,55500,3080250000,10.9241,0,5860,34339600,8.6759,0,40189.57,1615201537,10.6014,0,0,0,0,0,0,2283.75,5215514.063,7.7336,1.1421,284.11
0,0,0,1,0,0.4523,0,0,0,0,0,52000,2704000000,10.859,0,1533,2350089,7.335,0,0,0,0,0,0,0,0,0,0,2661,7080921,7.8865,1.2475,528
0,1,0,0,0,0.5152,0,0,0,0,0,80000,6400000000,11.2898,0,129970,16892200900,11.7751,0,41157,1693898649,10.6251,0,0,875,765625,6.7742,0,2869,8231161,7.9617,0.723,-1099
0,0,0,0,0,0.3096,0,0,0,0,0,140000,19600000000,11.8494,0,27615,762588225,10.2261,0,5142.11,26441295.25,8.5452,0,0,6168,38044224,8.7271,0,3586.87,12865636.4,8.185,1.1247,397.63
0,1,0,0,0,0.4936,0,0,0,0,0,262000,68644000000,12.4761,0,78261.11,6124801338,11.2678,0,33333.75,1111138889,10.4143,0,0,0,0,0,0,4719.48,22273491.47,8.4595,1.3179,1138.48
0,0,0,0,1,0.5883,0,1,0,0,1,0,0,0,0,2193,4809249,7.693,0,17178.3,295093990.9,9.7514,0,0,0,0,0,0,973.74,948169.5876,6.8811,1.1803,148.74
0,1,0,1,0,0.597,0,0,0,0,1,0,0,0,0,8880,78854400,9.0916,0,314016.31,98606242946,12.6572,0,0,0,0,0,0,6250,39062500,8.7403,1.1153,646.08
0,0,0,0,1,0.596,0,0,0,0,1,0,0,0,0,70464,4965175296,11.1629,0,187868.39,35294531961,12.1435,0,0,20361,414570321,9.9214,0,4714.47,22226227.38,8.4584,1.1733,696.47
0,1,0,0,0,0.3109,0,0,0,0,0,543890,2.95816E+11,13.2065,0,35691,1273847481,10.4827,0,47350,2242022500,10.7653,0,0,0,0,0,0,8298,68856804,9.0238,1.1625,1160
0,0,0,0,0,0.3525,0,1,0,0,0,48700,2371690000,10.7934,0,13400,179560000,9.503,0,9792,95883264,9.1893,0,0,0,0,0,0,1891,3575881,7.5449,1.3123,450
0,0,0,1,1,0.331,0,1,0,0,0,75700,5730490000,11.2345,0,18625,346890625,9.8323,0,13998.44,195956322.4,9.5467,0,0,0,0,0,0,3634.94,13212788.8,8.1983,1.4989,1209.94
0,0,0,1,1,0.1699,0,0,0,0,0,70000,4900000000,11.1563,0,10283,105740089,9.2382,0,91107,8300485449,11.4198,0,0,0,0,0,0,2965,8791225,7.9946,1.0537,151
0,0,0,1,1,0.5549,0,0,0,0,1,0,0,0,0,2682.21,7194250.484,7.8944,0,13823.06,191076987.8,9.5341,0,0,0,0,0,0,1627.9,2650058.41,7.395,1.0661,100.9
0,1,0,0,1,0.5692,0,0,0,0,1,0,0,0,0,21036.72,442543588.4,9.954,0,54796.73,3002681619,10.9114,0,0,0,0,0,0,2710,7344100,7.9047,1.2431,530
0,1,0,0,1,0.5296,0,0,0,0,0,172815,29865024225,12.06,0,14355,206066025,9.5719,0,26580.4,706517664.2,10.1879,0,0,0,0,0,0,2762.73,7632677.053,7.924,0.7534,-904.27
0,0,0,0,0,0.6409,0,0,0,0,0,28000,784000000,10.24,0,55701,3102601401,10.9278,0,22159,491021281,10.006,0,0,0,0,0,0,4810.93,23145047.46,8.4786,1.3323,1200
0,0,0,0,0,0.5883,0,1,0,0,1,0,0,0,0,9610,92352100,9.1706,0,12284.62,150911888.5,9.4161,0,0,0,0,0,0,2031,4124961,7.6163,1.1947,331
0,0,1,1,0,0.469,0,1,0,1,0,140000,19600000000,11.8494,1,17889,320016321,9.7919,1,29784,887086656,10.3017,0,1,0,0,0,1,3301,10896601,8.102,1,0
1,0,0,0,1,0.5502,0,0,0,0,0,95000,9025000000,11.4616,0,44410,1972248100,10.7012,0,15000,225000000,9.6158,0,0,48394,2341979236,10.7871,0,4000,16000000,8.294,1.6674,1601
0,0,0,0,0,0.5897,0,1,0,0,0,144068,20755588624,11.878,0,8376.15,70159888.82,9.0331,0,27122.42,735625666.7,10.2081,0,0,0,0,0,0,3244.58,10527299.38,8.0847,1.003,9.84
0,0,0,1,0,0.3525,0,1,0,0,0,249500,62250250000,12.4272,0,19857,394300449,9.8963,0,263346,69351115716,12.4812,0,0,2,4,0.6931,0,4630,21436900,8.4403,1.2086,799
0,0,0,1,1,0.4655,0,1,0,0,0,80000,6400000000,11.2898,0,22929.2,525748212.6,10.0402,0,18386.59,338066691.8,9.8194,0,0,39,1521,3.6636,0,2357.28,5556768.998,7.7653,1.5629,849.03
0,0,0,0,1,0.6186,0,1,0,0,1,0,0,0,0,4375,19140625,8.3837,0,43806,1918965636,10.6875,0,0,0,0,0,0,3626.33,13150269.27,8.196,1.0514,177.33
0,1,0,0,0,0.5742,0,0,0,0,0,125000,15625000000,11.7361,0,13290.84,176646427.9,9.4948,0,88619.09,7853343112,11.3921,0,0,0,0,0,0,2191.48,4802584.59,7.6923,1,0
0,1,0,0,0,0.5296,0,0,0,0,0,200000,40000000000,12.2061,0,11295,127577025,9.3321,0,29701.27,882165439.6,10.2989,0,0,0,0,0,0,2356.08,5551112.966,7.7648,1.0169,39.08
0,0,0,1,0,0.5872,0,1,0,0,1,0,0,0,0,14700,216090000,9.5956,0,12447.97,154951957.1,9.4293,0,0,13364.63,178613335,9.5004,0,1500,2250000,7.3132,1.4019,430
0,0,0,0,1,0.4709,0,1,0,0,1,0,0,0,0,20450,418202500,9.9257,0,3895,15171025,8.2674,0,0,0,0,0,0,1735,3010225,7.4588,1.3992,495
0,0,0,0,0,0.6028,0,0,0,0,0,168900,28527210000,12.0371,0,8399.87,70557816.02,9.036,0,56829.4,3229580704,10.9478,0,0,0,0,0,0,2126.27,4521024.113,7.6621,1.0025,5.27
0,0,0,0,1,0.597,0,0,0,0,1,0,0,0,0,24565,603439225,10.1091,0,23902.68,571338111.2,10.0817,0,0,1695,2873025,7.4354,0,3903.67,15238639.47,8.2697,1.1208,420.67
0,1,0,1,0,0.4828,0,0,0,0,0,89000,7921000000,11.3964,0,11130,123876900,9.3174,0,9626,92659876,9.1722,0,0,0,0,0,0,2897.22,8393883.728,7.9715,1.0904,240.22
0,0,0,0,1,0.6388,0,0,0,0,1,0,0,0,0,8250,68062500,9.018,0,58477,3419559529,10.9764,0,0,0,0,0,0,2846,8099716,7.9537,1.4259,850
0,0,0,0,0,0.5701,0,0,0,0,0,110000,12100000000,11.6082,0,21015.31,441643254.4,9.953,0,17462.53,304939954,9.7678,0,0,4668.62,21796012.7,8.4486,0,3629.91,13176246.61,8.197,1.656,1437.91
0,1,0,1,0,0.4709,0,1,0,0,0,75000,5625000000,11.2252,0,39331,1546927561,10.5798,0,24182.31,584784116.9,10.0934,0,0,0,0,0,0,3680,13542400,8.2107,1.8586,1700
0,0,0,1,0,0.331,0,1,0,0,1,0,0,0,0,33994,1155592036,10.4339,0,23836.03,568156326.2,10.079,0,0,0,0,0,0,2041.52,4167803.91,7.6214,1.3748,556.52
0,0,0,1,0,0.331,0,1,0,0,0,85000,7225000000,11.3504,0,10909,119006281,9.2973,0,13138.17,172611510.9,9.4833,0,0,0,0,0,0,1970.32,3882160.902,7.586,2.5589,1200.32
0,1,1,1,0,0.298,0,1,0,0,0,250000,62500000000,12.4292,0,41000,1681000000,10.6213,0,7598.17,57732187.35,8.9357,0,0,682,465124,6.525,0,3753.11,14085834.67,8.2303,1.1312,435.35
0,0,0,0,0,0.6231,0,0,0,0,1,0,0,0,0,22585,510082225,10.025,0,27601,761815201,10.2256,0,0,0,0,0,0,3367.02,11336823.68,8.1218,1.1561,454.52
0,0,0,1,0,0.331,0,1,0,0,1,0,0,0,0,6650,44222500,8.8024,0,2250,5062500,7.7187,0,0,0,0,0,0,2243.34,5032574.356,7.7157,1.0916,188.34
0,1,0,0,1,0.7035,0,0,0,0,0,345800,1.19578E+11,12.7536,0,187025.61,34978578796,12.139,0,0,0,0,0,0,112986,12765836196,11.635,0,9805,96138025,9.1906,1.2981,2251.89
0,0,0,1,0,0.4739,0,0,0,0,0,97000,9409000000,11.4825,0,33525,1123925625,10.42,0,82386.85,6787593053,11.3192,0,0,7190.99,51710337.18,8.8806,0,4084.16,16680362.91,8.3149,1.2176,729.96
0,0,0,0,1,0.5514,0,0,0,0,0,263891,69638459881,12.4833,0,49493.96,2449652076,10.8096,0,52343.53,2739845133,10.8656,0,0,0,0,0,0,5049.02,25492602.96,8.5269,1.383,1398.21
0,0,0,1,0,0.6028,0,0,0,0,0,60000,3600000000,11.0021,0,8505,72335025,9.0484,0,20114,404572996,9.9092,0,0,0,0,0,0,1440.8,2075904.64,7.273,1.1666,205.8
0,0,0,1,0,0.3525,0,0,0,0,0,200000,40000000000,12.2061,0,6561,43046721,8.7889,0,11750,138062500,9.3716,0,0,2100,4410000,7.6497,0,2084.66,4345807.316,7.6424,1.2338,395
0,0,0,1,1,0.5883,0,1,0,0,0,110734,12262018756,11.6149,0,28220,796368400,10.2478,0,170759.86,29158929787,12.048,0,0,0,0,0,0,3587,12866569,8.1851,1.1949,585
0,0,1,0,0,0.1699,0,0,0,1,0,140000,19600000000,11.8494,1,17889,320016321,9.7919,1,29784,887086656,10.3017,0,1,0,0,0,1,3301,10896601,8.102,1,0
0,1,0,0,0,0.5897,0,1,0,0,0,1175000,1.38063E+12,13.9768,0,78735.66,6199304156,11.2739,0,57737.91,3333666251,10.9637,0,0,57078.5,3257955162,10.9522,0,4215,17766225,8.3464,1.1438,529.78
0,0,0,0,1,0.4523,0,1,0,0,1,0,0,0,0,4335,18792225,8.3745,0,65447.95,4283434159,11.089,0,0,1301.64,1694266.69,7.1714,0,1734.64,3008975.93,7.4586,1.2711,370
0,1,0,0,0,0.5412,0,0,0,0,0,105320,11092302400,11.5648,0,28796.18,829219982.6,10.268,0,115754.32,13399062599,11.6592,0,0,28780.33,828307394.9,10.2674,0,2826.26,7987745.588,7.9467,1.4673,900.04
0,0,0,0,1,0.596,0,0,0,0,0,535000,2.86225E+11,13.19,0,9520,90630400,9.1612,0,165682,27450525124,12.0178,0,0,3500,12250000,8.1605,0,5638,31787044,8.6373,1.4248,1681
0,0,1,0,0,0.3822,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0,1,1,0.5883,0,1,0,0,0,135390,18330452100,11.8159,0,22251,495107001,10.0101,0,23445,549668025,10.0624,0,0,1461.99,2137414.76,7.2876,0,4733.9,22409809.21,8.4625,1.2188,849.96
0,0,0,1,1,0.5316,0,0,0,0,1,0,0,0,0,3692,13630864,8.2139,0,30204,912281616,10.3157,0,0,0,0,0,0,1564,2446096,7.355,1.1492,203
0,1,0,1,1,0.6239,0,0,0,0,1,0,0,0,0,9933,98664489,9.2036,0,36567.84,1337206922,10.5069,0,0,0,0,0,0,3452.27,11918168.15,8.1468,1.018,61.06
0,0,0,0,0,0.4406,0,0,0,0,0,952000,9.06304E+11,13.7663,0,34750,1207562500,10.4559,0,92700,8593290000,11.4371,0,0,6411.98,41113487.52,8.7659,0,6000,36000000,8.6995,1.0909,500
0,0,0,0,1,0.4627,0,0,0,0,0,274000,75076000000,12.5209,0,18534.06,343511380.1,9.8274,0,46599,2171466801,10.7493,0,0,0,0,0,0,3950.25,15604475.06,8.2815,0.9331,-283.33
0,0,0,1,0,0.3822,0,0,0,0,0,189600,35948160000,12.1527,0,13450,180902500,9.5067,0,1262,1592644,7.1405,0,0,0,0,0,0,3339.01,11148987.78,8.1134,1.1866,525.01
0,0,0,0,0,0.6579,0,0,0,0,0,60000,3600000000,11.0021,0,2626.5,6898502.25,7.8734,0,81222.58,6597107502,11.3049,0,0,0,0,0,0,2373.52,5633597.19,7.7721,1.2963,542.52
0,1,0,1,0,0.499,0,0,0,0,0,108000,11664000000,11.5899,0,13314,177262596,9.4966,0,120063.49,14415241631,11.6958,0,0,1631,2660161,7.3969,0,4458.42,19877508.9,8.4025,1.4387,1359.43
0,0,0,0,0,0.6743,0,0,0,0,0,135000,18225000000,11.813,0,4745,22515025,8.4648,0,10488.17,110001709.9,9.258,0,0,0,0,0,0,2031.81,4128251.876,7.6167,1.2642,424.64
0,0,0,0,0,0.5742,0,0,0,0,1,0,0,0,0,7614,57972996,8.9377,0,7835.93,61401798.96,8.9665,0,0,0,0,0,0,1121.86,1258569.86,7.0227,1.217,200
0,0,0,1,0,0.5897,0,0,0,0,0,300000,90000000000,12.6115,0,1610,2592100,7.384,0,14099.02,198782365,9.5539,0,0,0,0,0,0,1200,1440000,7.0901,0.3704,-2039.92
0,0,0,0,1,0.5897,0,0,0,0,1,0,0,0,0,50645,2564916025,10.8326,0,311445.93,96998567314,12.649,1,0,35515,1261315225,10.4777,0,1250,1562500,7.1309,1.1905,200
0,0,0,0,0,0.4344,0,0,0,0,0,252900,63958410000,12.4407,0,108580,11789616400,11.5952,0,67962,4618833444,11.1267,0,0,71466,5107389156,11.177,0,8808.46,77588967.57,9.0835,0.8313,-1788.12
0,0,0,1,0,0.7439,0,0,0,0,0,43000,1849000000,10.669,0,40960,1677721600,10.6204,0,14836.01,220107192.7,9.6048,0,0,1782,3175524,7.4855,0,3259.62,10625122.54,8.0894,1.1966,535.62
0,0,0,1,0,0.6743,0,0,0,0,0,43800,1918440000,10.6874,0,14080,198246400,9.5525,0,31119.45,968420168.3,10.3456,0,0,557.04,310293.5616,6.3226,0,2729.56,7450497.794,7.9119,1.1855,427.07
0,1,0,0,1,0.6421,0,0,0,0,0,290000,84100000000,12.5776,0,42350,1793522500,10.6537,0,85893.13,7377629781,11.3609,0,0,0,0,0,0,4735,22420225,8.4627,1.0986,425
0,1,0,0,0,0.3972,0,0,0,0,0,294375,86656640625,12.5926,0,20360,414529600,9.9213,0,34702,1204228804,10.4546,0,0,0,0,0,0,5304,28132416,8.5762,1.1066,511
0,0,0,0,0,0.469,0,0,0,0,1,0,0,0,0,20086.25,403457439.1,9.9078,0,12315.86,151680407.5,9.4186,0,0,0,0,0,0,3431.83,11777457.15,8.1408,1.2664,721.83
0,0,0,0,0,0.4523,0,1,0,0,1,0,0,0,0,2150,4622500,7.6732,0,0,0,0,0,0,0,0,0,0,1206,1454436,7.0951,1.125,134
0,0,0,0,1,0.5296,0,0,0,0,0,1180000,1.3924E+12,13.981,0,78954,6233734116,11.2766,0,26348.35,694235547.7,10.1792,0,0,0,0,0,0,7671.16,58846695.75,8.9452,3.2741,5328.16
0,1,0,0,0,0.6793,0,0,0,0,0,219000,47961000000,12.2968,0,14280,203918400,9.5666,0,17910.56,320788159.5,9.7931,0,0,800,640000,6.6846,0,4030,16240900,8.3015,1.1381,489
0,1,0,0,0,0.597,0,0,0,0,0,406000,1.64836E+11,12.9141,0,64054,4102914916,11.0675,0,190845.1,36421852194,12.1592,0,0,10508.41,110426680.7,9.2599,0,9009.64,81173612.93,9.1061,1.0949,780.98
0,0,0,1,1,0.4455,0,0,0,0,1,0,0,0,0,17634,310957956,9.7776,0,30183,911013489,10.315,0,0,2500,6250000,7.824,0,2101,4414201,7.6502,1.3042,490
